epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,4328.05,0.93468,0.59207,0.96629,0.79229,0.63901,0.72633,0.46643,1.25663,0.96024,1.07853,0.0094654,0.0094654,0.0094654
29,4480.6,0.93871,0.58994,0.97048,0.79706,0.6374,0.7277,0.47681,1.19757,0.95694,1.07276,0.0094456,0.0094456,0.0094456
30,4631.72,0.9236,0.57806,0.95924,0.82498,0.5923,0.70773,0.47331,1.17273,1.03396,1.0572,0.0094258,0.0094258,0.0094258
31,4782.75,0.91322,0.56854,0.96211,0.77421,0.65715,0.73549,0.48698,1.17617,0.96015,1.05884,0.009406,0.009406,0.009406
32,4933.94,0.90504,0.55731,0.9533,0.77888,0.59515,0.68062,0.45618,1.18386,1.07072,1.06508,0.0093862,0.0093862,0.0093862
33,5085.2,0.91083,0.57086,0.95556,0.78598,0.65054,0.72608,0.4703,1.24709,0.97436,1.09763,0.0093664,0.0093664,0.0093664
34,5236.58,0.9026,0.5603,0.9548,0.82355,0.63711,0.71938,0.47567,1.20591,0.97065,1.08824,0.0093466,0.0093466,0.0093466
35,5387.86,0.89932,0.56231,0.95799,0.78281,0.62716,0.7037,0.47259,1.18688,1.04236,1.07458,0.0093268,0.0093268,0.0093268
36,5538.46,0.89312,0.55355,0.95132,0.83648,0.62907,0.73564,0.4816,1.23757,1.04414,1.07954,0.009307,0.009307,0.009307
37,5689.94,0.89461,0.55276,0.95501,0.79495,0.63375,0.72245,0.48244,1.19965,1.02084,1.07864,0.0092872,0.0092872,0.0092872
38,5842.32,0.87282,0.54297,0.95029,0.80391,0.65498,0.74984,0.50558,1.15143,0.92371,1.04608,0.0092674,0.0092674,0.0092674
39,5993.73,0.87349,0.53786,0.95141,0.81755,0.6565,0.74291,0.49718,1.14684,0.93245,1.05406,0.0092476,0.0092476,0.0092476
40,6145.11,0.87112,0.53431,0.945,0.81725,0.65152,0.73591,0.48278,1.22029,0.94193,1.06413,0.0092278,0.0092278,0.0092278
41,6295.72,0.87096,0.53849,0.94907,0.80501,0.63151,0.72096,0.47576,1.19625,1.01027,1.06683,0.009208,0.009208,0.009208
42,6447.18,0.84665,0.52231,0.94057,0.79986,0.6629,0.73658,0.50104,1.138,0.91418,1.05069,0.0091882,0.0091882,0.0091882
43,6598.33,0.85432,0.53295,0.94065,0.84654,0.65964,0.75897,0.50307,1.16745,0.90846,1.06427,0.0091684,0.0091684,0.0091684
44,6750.21,0.84548,0.51607,0.93362,0.82753,0.66548,0.75742,0.50547,1.15459,0.88496,1.03765,0.0091486,0.0091486,0.0091486
45,6901.44,0.83749,0.51331,0.9334,0.82938,0.63788,0.74329,0.50612,1.12364,0.96043,1.03269,0.0091288,0.0091288,0.0091288
46,7052.97,0.83778,0.51435,0.93279,0.80459,0.63343,0.72435,0.49704,1.14599,1.03121,1.03729,0.009109,0.009109,0.009109
47,7204.54,0.84326,0.51876,0.93659,0.82099,0.63471,0.73182,0.49865,1.13885,1.01341,1.03412,0.0090892,0.0090892,0.0090892
48,7355.53,0.84892,0.52278,0.9373,0.82377,0.65709,0.73626,0.49968,1.14187,0.94714,1.03586,0.0090694,0.0090694,0.0090694
49,7507.29,0.8294,0.50877,0.93218,0.81211,0.63763,0.74267,0.49491,1.17717,0.94509,1.06126,0.0090496,0.0090496,0.0090496
50,7658.24,0.83072,0.50704,0.93133,0.79848,0.6378,0.73318,0.4999,1.12236,0.98201,1.04613,0.0090298,0.0090298,0.0090298
51,7809.05,0.82303,0.50476,0.93175,0.81137,0.63576,0.72795,0.49861,1.11689,1.01188,1.0377,0.00901,0.00901,0.00901
52,7959.92,0.82131,0.49726,0.92842,0.82062,0.63077,0.73257,0.50732,1.12796,1.04206,1.04128,0.0089902,0.0089902,0.0089902
53,8110.54,0.80978,0.48922,0.92554,0.82154,0.62938,0.72171,0.49911,1.10804,1.03082,1.03885,0.0089704,0.0089704,0.0089704
54,8261.13,0.81394,0.4916,0.92344,0.82451,0.65885,0.74526,0.51243,1.11525,0.9519,1.03943,0.0089506,0.0089506,0.0089506
55,8412.45,0.80513,0.48423,0.92518,0.8171,0.61055,0.71469,0.49095,1.1253,1.08025,1.04544,0.0089308,0.0089308,0.0089308
56,8563.47,0.8167,0.49608,0.92486,0.77714,0.61571,0.71463,0.50022,1.08068,1.07226,1.02326,0.008911,0.008911,0.008911
57,8714.56,0.82046,0.49504,0.92931,0.81862,0.65151,0.7484,0.51356,1.08393,0.91596,1.0214,0.0088912,0.0088912,0.0088912
58,8865.86,0.81752,0.49405,0.92478,0.81266,0.65244,0.73535,0.50738,1.10454,0.98505,1.03343,0.0088714,0.0088714,0.0088714
59,9016.62,0.79239,0.47371,0.91524,0.81563,0.63642,0.73617,0.51417,1.07263,0.98303,1.01696,0.0088516,0.0088516,0.0088516
60,9167.72,0.79156,0.48251,0.91639,0.81162,0.64323,0.73651,0.51509,1.09922,1.00088,1.028,0.0088318,0.0088318,0.0088318
61,9319.17,0.79613,0.47678,0.91257,0.82321,0.6556,0.75214,0.51873,1.10943,0.92585,1.02848,0.008812,0.008812,0.008812
62,9470.57,0.78234,0.46931,0.91491,0.81081,0.64514,0.73911,0.51182,1.10021,1.00521,1.0256,0.0087922,0.0087922,0.0087922
63,9621.38,0.79334,0.47405,0.9183,0.83791,0.66131,0.75271,0.5265,1.07602,0.92598,1.02345,0.0087724,0.0087724,0.0087724
64,9772.3,0.7922,0.47305,0.91361,0.83303,0.65867,0.75182,0.52957,1.05532,0.95036,1.01603,0.0087526,0.0087526,0.0087526
65,9923.69,0.78913,0.47413,0.9146,0.83713,0.65879,0.75892,0.52082,1.10225,0.91505,1.02795,0.0087328,0.0087328,0.0087328
66,10074.2,0.78713,0.47637,0.91701,0.84374,0.6533,0.75178,0.52224,1.10594,0.97643,1.04399,0.008713,0.008713,0.008713
67,10224.7,0.78913,0.4724,0.91844,0.82437,0.64302,0.74214,0.52012,1.0947,1.05269,1.04106,0.0086932,0.0086932,0.0086932
68,10375.1,0.77901,0.46641,0.91039,0.81474,0.64225,0.7341,0.51561,1.08616,1.02397,1.02192,0.0086734,0.0086734,0.0086734
69,10526,0.77536,0.46042,0.90984,0.83403,0.65339,0.75758,0.52844,1.09535,0.97873,1.02312,0.0086536,0.0086536,0.0086536
70,10677,0.79127,0.47881,0.91336,0.82612,0.67051,0.7615,0.52519,1.11581,0.92384,1.0295,0.0086338,0.0086338,0.0086338
71,10827.4,0.77241,0.45983,0.90762,0.8144,0.65192,0.73734,0.52124,1.0733,1.02398,1.02186,0.008614,0.008614,0.008614
72,10977.9,0.76833,0.46265,0.91176,0.81159,0.65504,0.73886,0.52672,1.03977,0.96359,1.00927,0.0085942,0.0085942,0.0085942
73,11128.9,0.76324,0.45188,0.9042,0.79572,0.64825,0.73313,0.52041,1.05458,1.02022,1.02319,0.0085744,0.0085744,0.0085744
74,11280,0.7682,0.45393,0.9098,0.82147,0.65018,0.74954,0.53114,1.05275,0.95341,1.01393,0.0085546,0.0085546,0.0085546
75,11430.8,0.77213,0.46058,0.91222,0.83686,0.6428,0.74808,0.52619,1.06454,0.94662,1.01698,0.0085348,0.0085348,0.0085348
76,11581.6,0.76331,0.45403,0.90719,0.83535,0.64496,0.7484,0.52505,1.06493,0.92942,1.02322,0.008515,0.008515,0.008515
77,11732.5,0.75602,0.45489,0.9092,0.83598,0.66588,0.7638,0.53922,1.0517,0.91054,1.01713,0.0084952,0.0084952,0.0084952
78,11883.7,0.75766,0.44714,0.90049,0.8551,0.64455,0.75805,0.53751,1.0443,0.92726,1.01544,0.0084754,0.0084754,0.0084754
79,12034.5,0.7653,0.45196,0.90849,0.82441,0.63179,0.73926,0.52661,1.0569,1.03865,1.0179,0.0084556,0.0084556,0.0084556
80,12185.1,0.7476,0.44413,0.90266,0.82731,0.65341,0.75017,0.52938,1.07215,0.99192,1.02209,0.0084358,0.0084358,0.0084358
81,12335.5,0.74106,0.43543,0.8958,0.80571,0.64312,0.73191,0.52381,1.04796,1.04935,1.01289,0.008416,0.008416,0.008416
82,12486.3,0.75271,0.44265,0.90322,0.83046,0.65276,0.75753,0.53192,1.06091,0.92957,1.01372,0.0083962,0.0083962,0.0083962
83,12637.2,0.74689,0.44391,0.90407,0.84004,0.66329,0.76389,0.54183,1.02981,0.9054,1.00507,0.0083764,0.0083764,0.0083764
84,12788.2,0.74634,0.43896,0.90143,0.82602,0.6558,0.75223,0.52898,1.06666,0.94886,1.01685,0.0083566,0.0083566,0.0083566
85,12938.7,0.74681,0.44068,0.9042,0.83034,0.65596,0.753,0.53264,1.05401,0.96669,1.00864,0.0083368,0.0083368,0.0083368
86,13089.2,0.74679,0.44078,0.90504,0.84403,0.63916,0.74258,0.52609,1.04528,0.98784,1.0141,0.008317,0.008317,0.008317
87,13240.3,0.74734,0.44356,0.90174,0.84343,0.64592,0.74987,0.53164,1.03899,0.95496,1.01252,0.0082972,0.0082972,0.0082972
88,13390.9,0.74067,0.43457,0.90438,0.82786,0.64188,0.73719,0.52381,1.06189,1.0334,1.01614,0.0082774,0.0082774,0.0082774
89,13542,0.73483,0.43559,0.89867,0.83222,0.64336,0.74204,0.52335,1.05353,1.01262,1.01249,0.0082576,0.0082576,0.0082576
90,13692.7,0.73743,0.43644,0.90381,0.81502,0.63868,0.73183,0.52379,1.04992,1.05223,1.01211,0.0082378,0.0082378,0.0082378
91,13843.2,0.73289,0.43281,0.90225,0.83657,0.63016,0.73229,0.52005,1.07248,1.05832,1.02254,0.008218,0.008218,0.008218
92,13994.2,0.74096,0.43957,0.9021,0.82319,0.60743,0.71847,0.51106,1.08048,1.12822,1.02365,0.0081982,0.0081982,0.0081982
93,14145.3,0.73204,0.43139,0.89705,0.82527,0.62982,0.73524,0.52539,1.05297,1.08266,1.00827,0.0081784,0.0081784,0.0081784
94,14295.9,0.72435,0.42785,0.89455,0.83887,0.64861,0.74893,0.5338,1.04778,1.00212,1.01157,0.0081586,0.0081586,0.0081586
95,14446.2,0.72807,0.42841,0.8989,0.83643,0.64209,0.74962,0.53333,1.04735,1.02784,1.0145,0.0081388,0.0081388,0.0081388
96,14597,0.7253,0.43112,0.8922,0.8499,0.63827,0.75359,0.5415,1.02924,1.03197,1.00886,0.008119,0.008119,0.008119
97,14748.4,0.72115,0.42294,0.89601,0.85172,0.6565,0.76472,0.54761,1.03537,0.96226,1.00797,0.0080992,0.0080992,0.0080992
98,14899.7,0.71723,0.41838,0.89316,0.83821,0.65125,0.75578,0.54226,1.04026,1.02652,1.00739,0.0080794,0.0080794,0.0080794
99,15050.3,0.7096,0.41933,0.89088,0.82333,0.65249,0.75659,0.53901,1.05756,1.02737,1.00864,0.0080596,0.0080596,0.0080596
100,15197.6,0.73046,0.42873,0.89842,0.84206,0.6464,0.75762,0.54402,1.03692,1.04688,1.00563,0.0080398,0.0080398,0.0080398
101,15342.6,0.72276,0.42651,0.89623,0.85245,0.63367,0.75172,0.54101,1.03793,1.09997,1.00686,0.00802,0.00802,0.00802
102,15488.5,0.71501,0.42041,0.89259,0.83785,0.63657,0.75214,0.5368,1.0565,1.05877,1.01197,0.0080002,0.0080002,0.0080002
103,15634.6,0.71241,0.41738,0.89198,0.83651,0.64497,0.75531,0.53757,1.0565,1.01957,1.01189,0.0079804,0.0079804,0.0079804
104,15780.2,0.72048,0.42107,0.8939,0.83617,0.64425,0.75232,0.54072,1.04079,1.0433,1.00768,0.0079606,0.0079606,0.0079606
105,15925.7,0.70862,0.41696,0.88634,0.83161,0.64356,0.75157,0.53831,1.05533,1.03187,1.01059,0.0079408,0.0079408,0.0079408
106,16071.4,0.72027,0.41927,0.89219,0.84057,0.63026,0.74833,0.53508,1.053,1.05017,1.01008,0.007921,0.007921,0.007921
107,16217.9,0.70917,0.4176,0.88783,0.82467,0.63884,0.74675,0.5363,1.04656,1.08652,1.00957,0.0079012,0.0079012,0.0079012
108,16363.9,0.69818,0.41239,0.88933,0.8373,0.63715,0.74851,0.53645,1.03954,1.06209,1.00934,0.0078814,0.0078814,0.0078814
109,16509.8,0.70825,0.41195,0.89087,0.81757,0.6476,0.7512,0.53768,1.03838,1.03294,1.00758,0.0078616,0.0078616,0.0078616
110,16656,0.71266,0.4164,0.88965,0.82685,0.63147,0.73944,0.52988,1.04132,1.07872,1.00983,0.0078418,0.0078418,0.0078418
111,16801,0.71447,0.42243,0.89319,0.83341,0.63266,0.74295,0.53477,1.03805,1.08855,1.00377,0.007822,0.007822,0.007822
112,16946.7,0.70759,0.41112,0.88717,0.8337,0.6391,0.74581,0.53806,1.03181,1.08153,1.00592,0.0078022,0.0078022,0.0078022
113,17092.3,0.70682,0.41452,0.89508,0.82881,0.65052,0.75477,0.53976,1.04,1.05276,1.00823,0.0077824,0.0077824,0.0077824
114,17237.9,0.71815,0.41552,0.89572,0.83288,0.6454,0.75173,0.53517,1.04824,1.0454,1.00873,0.0077626,0.0077626,0.0077626
115,17383.1,0.71533,0.41825,0.89483,0.82778,0.64871,0.75331,0.53617,1.04713,1.0489,1.00818,0.0077428,0.0077428,0.0077428
116,17529.6,0.70885,0.41325,0.88777,0.83803,0.6508,0.7552,0.5379,1.03848,1.02086,1.00554,0.007723,0.007723,0.007723
117,17675.7,0.69427,0.40479,0.88355,0.83167,0.65846,0.75963,0.54159,1.04259,1.01151,1.00423,0.0077032,0.0077032,0.0077032
118,17821.8,0.70195,0.40765,0.88684,0.84425,0.64727,0.76037,0.54203,1.04239,1.01815,1.00705,0.0076834,0.0076834,0.0076834
119,17967.7,0.70221,0.40862,0.89266,0.84342,0.64248,0.75536,0.54086,1.03032,1.01511,1.00461,0.0076636,0.0076636,0.0076636
120,18113.2,0.69268,0.40346,0.88516,0.8366,0.64544,0.75553,0.54341,1.02878,1.02017,1.00651,0.0076438,0.0076438,0.0076438
121,18258.9,0.69204,0.40213,0.88845,0.84313,0.64738,0.75789,0.54447,1.03,1.01414,1.00909,0.007624,0.007624,0.007624
122,18404.3,0.68515,0.39908,0.88435,0.83624,0.64868,0.75309,0.54246,1.0394,1.03847,1.01404,0.0076042,0.0076042,0.0076042
123,18550.2,0.70189,0.41222,0.88557,0.84135,0.64976,0.75442,0.54744,1.03894,1.06767,1.01477,0.0075844,0.0075844,0.0075844
124,18696.1,0.68329,0.39513,0.8838,0.84999,0.64792,0.75853,0.55161,1.02418,1.04448,1.01066,0.0075646,0.0075646,0.0075646
125,18842.3,0.69236,0.40068,0.88564,0.85337,0.64057,0.75444,0.54947,1.02181,1.05691,1.01235,0.0075448,0.0075448,0.0075448
126,18987.8,0.68956,0.40715,0.88214,0.84378,0.64399,0.75121,0.54654,1.02142,1.05953,1.00899,0.007525,0.007525,0.007525
127,19133.5,0.68207,0.39766,0.88114,0.83532,0.64098,0.74528,0.5434,1.02104,1.0828,1.00765,0.0075052,0.0075052,0.0075052
128,19279.4,0.68642,0.3986,0.87982,0.83407,0.64176,0.74366,0.54257,1.01721,1.07644,1.00553,0.0074854,0.0074854,0.0074854
129,19425.1,0.67845,0.39247,0.88092,0.82272,0.65142,0.74735,0.54329,1.01705,1.0555,1.00361,0.0074656,0.0074656,0.0074656
130,19570.9,0.68411,0.39796,0.88204,0.83328,0.64877,0.75241,0.54636,1.00939,1.04609,0.99731,0.0074458,0.0074458,0.0074458
131,19717.1,0.68559,0.39602,0.88038,0.83187,0.65289,0.75723,0.55003,1.00938,1.01882,0.99551,0.007426,0.007426,0.007426
132,19862.9,0.67489,0.39252,0.87836,0.82504,0.65576,0.75912,0.55141,1.00724,1.0188,0.99348,0.0074062,0.0074062,0.0074062
133,20008.8,0.68623,0.40114,0.88298,0.84065,0.6442,0.75916,0.55364,1.00494,1.02817,0.9916,0.0073864,0.0073864,0.0073864
134,20154.5,0.68056,0.39378,0.88162,0.83734,0.6491,0.76097,0.55416,1.00797,1.02397,0.99227,0.0073666,0.0073666,0.0073666
135,20300.7,0.67454,0.39566,0.87712,0.84036,0.6514,0.7621,0.55485,1.00776,1.01459,0.99046,0.0073468,0.0073468,0.0073468
136,20447.1,0.68118,0.39279,0.88185,0.83936,0.65226,0.7654,0.5571,1.00867,1.01723,0.99086,0.007327,0.007327,0.007327
137,20591.6,0.6851,0.39956,0.88379,0.84482,0.65277,0.7675,0.55772,1.01143,1.01267,0.99325,0.0073072,0.0073072,0.0073072
138,20738.1,0.6757,0.38761,0.88039,0.84047,0.65537,0.76814,0.55831,1.01289,1.00621,0.99501,0.0072874,0.0072874,0.0072874
139,20883.8,0.67235,0.39123,0.87817,0.8386,0.65766,0.76841,0.55928,1.01176,1.01893,0.99605,0.0072676,0.0072676,0.0072676
140,21029.7,0.6808,0.39146,0.88348,0.83406,0.6579,0.76652,0.55871,1.01171,1.03277,0.99754,0.0072478,0.0072478,0.0072478
141,21175.9,0.65874,0.37854,0.87485,0.82832,0.65916,0.76592,0.55774,1.01503,1.03067,0.99875,0.007228,0.007228,0.007228
142,21321.6,0.66327,0.38452,0.87711,0.83545,0.66014,0.76697,0.55802,1.01753,1.01925,0.99904,0.0072082,0.0072082,0.0072082
143,21467.6,0.66843,0.38336,0.87489,0.83693,0.6592,0.76772,0.5585,1.01824,1.02407,0.997,0.0071884,0.0071884,0.0071884
144,21614.1,0.67169,0.38906,0.87886,0.83811,0.66099,0.76829,0.55969,1.01239,1.02879,0.99602,0.0071686,0.0071686,0.0071686
145,21759.6,0.66403,0.37898,0.87575,0.83491,0.66475,0.76999,0.56177,1.00892,1.01515,0.99472,0.0071488,0.0071488,0.0071488
146,21905.5,0.67623,0.38872,0.87845,0.83664,0.66351,0.77096,0.56373,1.00728,1.01352,0.99404,0.007129,0.007129,0.007129
147,22051.8,0.66397,0.38665,0.87822,0.83948,0.65904,0.76836,0.56251,1.00791,1.01966,0.99321,0.0071092,0.0071092,0.0071092
148,22197.9,0.66541,0.38572,0.87499,0.83687,0.65604,0.76705,0.56172,1.00845,1.03707,0.99352,0.0070894,0.0070894,0.0070894
149,22343.7,0.65694,0.38057,0.8736,0.8351,0.65423,0.76427,0.56102,1.00884,1.04557,0.99366,0.0070696,0.0070696,0.0070696
150,22489.6,0.66169,0.38092,0.87855,0.83551,0.65261,0.7631,0.56063,1.0087,1.04592,0.99346,0.0070498,0.0070498,0.0070498
151,22635.3,0.66752,0.38924,0.87912,0.83458,0.65357,0.76224,0.56025,1.00644,1.03648,0.99244,0.00703,0.00703,0.00703
152,22780.8,0.65792,0.37822,0.87639,0.83404,0.65426,0.76225,0.56012,1.00422,1.02922,0.99175,0.0070102,0.0070102,0.0070102
153,22926.9,0.67922,0.39009,0.88147,0.83136,0.65651,0.76203,0.5597,1.00221,1.02112,0.99121,0.0069904,0.0069904,0.0069904
154,23073,0.65614,0.37672,0.87667,0.82986,0.6595,0.76296,0.56058,0.9999,1.01268,0.99097,0.0069706,0.0069706,0.0069706
155,23218.9,0.65827,0.37988,0.87218,0.83531,0.65859,0.76422,0.56112,0.99921,1.00282,0.99112,0.0069508,0.0069508,0.0069508
156,23365,0.66823,0.38486,0.87922,0.83144,0.66118,0.76408,0.56112,0.99865,1.00424,0.99105,0.006931,0.006931,0.006931
157,23510.9,0.65114,0.37538,0.87432,0.83584,0.65635,0.76093,0.55914,0.99914,1.01731,0.99085,0.0069112,0.0069112,0.0069112
158,23656.6,0.66047,0.38008,0.87474,0.83617,0.65412,0.75986,0.55843,0.99886,1.0179,0.9903,0.0068914,0.0068914,0.0068914
159,23801.9,0.6542,0.37689,0.8753,0.83258,0.65528,0.75856,0.55804,0.99972,1.02416,0.99032,0.0068716,0.0068716,0.0068716
160,23947.3,0.65452,0.37961,0.87231,0.83542,0.65341,0.75723,0.55769,1.00088,1.02989,0.99087,0.0068518,0.0068518,0.0068518
161,24093.5,0.65372,0.37383,0.87718,0.8363,0.65226,0.75576,0.55766,1.00044,1.03653,0.99113,0.006832,0.006832,0.006832
162,24237.9,0.64948,0.3752,0.86806,0.83768,0.64986,0.75431,0.55608,1.00171,1.04122,0.99189,0.0068122,0.0068122,0.0068122
163,24383.8,0.64911,0.37457,0.87133,0.83773,0.64862,0.75286,0.55457,1.00419,1.04323,0.99213,0.0067924,0.0067924,0.0067924
164,24529.9,0.64772,0.37184,0.87028,0.8369,0.64961,0.7535,0.5554,1.00318,1.03737,0.99194,0.0067726,0.0067726,0.0067726
165,24675.3,0.65,0.37423,0.87239,0.83639,0.65036,0.75367,0.55577,1.00196,1.03803,0.99184,0.0067528,0.0067528,0.0067528
166,24820.8,0.65009,0.37405,0.87455,0.83749,0.64783,0.75331,0.55574,0.99985,1.03554,0.99138,0.006733,0.006733,0.006733
167,24966.4,0.64897,0.37124,0.87125,0.84432,0.64397,0.75403,0.55633,0.99906,1.02958,0.99091,0.0067132,0.0067132,0.0067132
168,25112,0.65219,0.37103,0.87726,0.84203,0.64672,0.75474,0.55677,0.99847,1.02655,0.99094,0.0066934,0.0066934,0.0066934
169,25258,0.63902,0.36907,0.86472,0.84282,0.6449,0.75547,0.55649,0.99906,1.02817,0.9912,0.0066736,0.0066736,0.0066736
170,25403.7,0.63787,0.36991,0.87196,0.8424,0.64299,0.75516,0.55644,0.99913,1.03027,0.99091,0.0066538,0.0066538,0.0066538
171,25549.7,0.63525,0.36341,0.86563,0.8427,0.64315,0.75562,0.55618,0.99984,1.02682,0.99096,0.006634,0.006634,0.006634
172,25695.3,0.64747,0.37272,0.86789,0.84069,0.64436,0.75588,0.55671,1.00003,1.02339,0.99134,0.0066142,0.0066142,0.0066142
173,25841,0.63778,0.36798,0.8657,0.83699,0.64508,0.75545,0.55621,1.00015,1.02915,0.99143,0.0065944,0.0065944,0.0065944
174,25986.6,0.63698,0.3664,0.86905,0.83686,0.64491,0.75528,0.55688,0.99908,1.03252,0.99116,0.0065746,0.0065746,0.0065746
175,26132.2,0.64748,0.37315,0.87116,0.83518,0.64691,0.75639,0.55748,0.9979,1.03158,0.99079,0.0065548,0.0065548,0.0065548
176,26277.9,0.6375,0.36812,0.87133,0.83838,0.64594,0.75615,0.55742,0.99835,1.03088,0.99104,0.006535,0.006535,0.006535
177,26423.4,0.64292,0.36575,0.87342,0.83801,0.64698,0.75605,0.55751,0.99738,1.02529,0.99097,0.0065152,0.0065152,0.0065152
178,26569.3,0.64652,0.36971,0.87421,0.83611,0.64712,0.75637,0.55776,0.99763,1.02441,0.99119,0.0064954,0.0064954,0.0064954
179,26715,0.63183,0.36153,0.86737,0.83757,0.64755,0.75663,0.55796,0.99689,1.02363,0.99145,0.0064756,0.0064756,0.0064756
180,26860.6,0.64611,0.36913,0.86662,0.83854,0.64637,0.75685,0.55818,0.99788,1.02793,0.99201,0.0064558,0.0064558,0.0064558
181,27006.3,0.64247,0.36881,0.8732,0.83843,0.64666,0.75703,0.55859,0.99781,1.02674,0.99228,0.006436,0.006436,0.006436
182,27151.7,0.64042,0.36847,0.86735,0.83795,0.64709,0.75694,0.55875,0.9981,1.02777,0.99233,0.0064162,0.0064162,0.0064162
183,27297.5,0.63746,0.36411,0.87332,0.83276,0.64978,0.75715,0.55891,0.99752,1.03014,0.99224,0.0063964,0.0063964,0.0063964
184,27442.9,0.63906,0.36727,0.87159,0.83217,0.65068,0.75652,0.55876,0.99816,1.03575,0.99288,0.0063766,0.0063766,0.0063766
185,27588,0.61991,0.35429,0.85802,0.83413,0.64865,0.75645,0.55903,0.9981,1.03846,0.99336,0.0063568,0.0063568,0.0063568
